schema_version,run_id,cell_id,formula_id,formula_family,monitor_id,monitor_name,architecture,construction,backend,requested_device,effective_device,workload_mode,timing_boundary,boundary_detail,trace_profile,trace_seed,repetition,trace_length,batch_size,early_termination,warmup_iterations,measurement_blocks,inner_iterations,status,median_duration_s_per_batch,p95_duration_s_per_batch,median_duration_s_per_trace,median_duration_s_per_cell,throughput_traces_s,throughput_cells_s,offered_traces,offered_cells,processed_traces,processed_cells,processed_cell_fraction,semantic_decision_indices_json,strata_counts_json,timing_samples_json,persistent_tensor_bytes,persistent_host_rss_delta_bytes,peak_runtime_host_rss_bytes,peak_runtime_gpu_allocated_bytes,peak_runtime_gpu_reserved_bytes,warnings_json,failure_reason
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::nested_next_control::deepdfa_factored::r2::l64::b128,nested_next_control,repair_control,deepdfa_factored,DeepDFAMonitorFactored,deepdfa,fixed_dfa,factored_cubes,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,3527,2,64,128,False,2,7,4,success,0.01417915274942061,0.014707344800353893,0.00011077463085484851,1.730853607107008e-06,9027.337688087911,577749.6120376263,128,8192,128,8192,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 128}","[0.01417915274942061, 0.014850995000415423, 0.014323991249511892, 0.014372161000210326, 0.01358815300045535, 0.013617131499813695, 0.013633935750476667]",156,4657152,454094848,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::nested_next_control::deepdfa_factored::r3::l64::b1,nested_next_control,repair_control,deepdfa_factored,DeepDFAMonitorFactored,deepdfa,fixed_dfa,factored_cubes,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,4637,3,64,1,False,2,7,22,success,0.0023423873181772333,0.00249750850906077,0.0023423873181772333,3.659980184651927e-05,426.91487963577526,27322.552296689617,1,64,1,64,1.0,[2],"{""uniform_bernoulli_p0.5"": 1}","[0.002542465227220832, 0.002392609500020626, 0.0023423873181772333, 0.002297125227249291, 0.0022778726362792604, 0.002363041590962728, 0.0022733519091905855]",156,4542464,453861376,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::nested_next_control::deepdfa_factored::r3::l64::b32,nested_next_control,repair_control,deepdfa_factored,DeepDFAMonitorFactored,deepdfa,fixed_dfa,factored_cubes,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,4637,3,64,32,False,2,7,10,success,0.00523760840005707,0.005458719969974482,0.00016367526250178345,2.5574259765903664e-06,6109.658751817207,391018.16011630127,32,2048,32,2048,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 32}","[0.005521360599959735, 0.00523760840005707, 0.005273586900148075, 0.005164196999976412, 0.00531255850000889, 0.00518143430017517, 0.0052162127001793126]",156,4542464,453861376,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::nested_next_control::deepdfa_factored::r3::l64::b128,nested_next_control,repair_control,deepdfa_factored,DeepDFAMonitorFactored,deepdfa,fixed_dfa,factored_cubes,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,4637,3,64,128,False,2,7,4,success,0.013766668250354996,0.014076568425207369,0.00010755209570589841,1.6805014954046626e-06,9297.819753642956,595060.4642331492,128,8192,128,8192,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 128}","[0.013766668250354996, 0.013663028000337363, 0.013787545250124822, 0.014200435500242747, 0.013782941250610747, 0.013616863750030461, 0.013765991250693332]",156,4542464,453861376,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::nested_next_control::deepdfa_factored::r4::l64::b1,nested_next_control,repair_control,deepdfa_factored,DeepDFAMonitorFactored,deepdfa,fixed_dfa,factored_cubes,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,5741,4,64,1,False,2,7,22,success,0.0022743563182633475,0.0024175781636420817,0.0022743563182633475,3.5536817472864804e-05,439.6848426826891,28139.829931692104,1,64,1,64,1.0,[2],"{""uniform_bernoulli_p0.5"": 1}","[0.00225573695454593, 0.002268407090840893, 0.0022743563182633475, 0.002267062272618535, 0.0022893721364777198, 0.002438124590877454, 0.0023696365000928795]",156,4509696,454144000,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::nested_next_control::deepdfa_factored::r4::l64::b32,nested_next_control,repair_control,deepdfa_factored,DeepDFAMonitorFactored,deepdfa,fixed_dfa,factored_cubes,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,5741,4,64,32,False,2,7,10,success,0.005372069300210569,0.0056670965298326334,0.0001678771656315803,2.623080712993442e-06,5956.736261526949,381231.12073772476,32,2048,32,2048,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 32}","[0.00513923930011515, 0.005057910899995477, 0.005372069300210569, 0.005111270699853776, 0.005733322099695215, 0.005512570200153277, 0.005460498200045549]",156,4509696,454144000,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_end_to_end::nested_next_control::deepdfa_factored::r4::l64::b128,nested_next_control,repair_control,deepdfa_factored,DeepDFAMonitorFactored,deepdfa,fixed_dfa,factored_cubes,cpu,cpu,capacity,end_to_end,numpy boolean cube -> Observation mappings -> public monitor verdicts,uniform_bernoulli_p0.5,5741,4,64,128,False,2,7,4,success,0.013694238250536728,0.014709700925050128,0.00010698623633231819,1.6716599426924716e-06,9346.99671922118,598207.7900301556,128,8192,128,8192,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 128}","[0.013474885749928944, 0.014479192499493365, 0.01367905425013305, 0.013608052249765024, 0.01379815075051738, 0.014808490250288742, 0.013694238250536728]",156,4509696,454144000,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::symbolic_guarded::r0::l64::b1,nested_next_control,repair_control,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,1301,0,64,1,False,2,7,934,success,5.909851070509538e-05,6.014117569755426e-05,5.909851070509538e-05,9.234142297671154e-07,16920.900172764956,1082937.6110569572,1,64,1,64,1.0,[2],"{""uniform_bernoulli_p0.5"": 1}","[5.972620235689107e-05, 5.795420128626528e-05, 5.909851070509538e-05, 6.031902141498134e-05, 5.813340042957441e-05, 5.905109528748556e-05, 5.925807494840787e-05]",,0,442916864,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::symbolic_guarded::r0::l64::b32,nested_next_control,repair_control,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,1301,0,64,32,False,2,7,30,success,0.0018555943000440795,0.0019102622500213329,5.7987321876377486e-05,9.060519043183982e-07,17245.14889878668,1103689.5295223475,32,2048,32,2048,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 32}","[0.0018620853000660038, 0.0019242061000113609, 0.0018555943000440795, 0.0018338346000139913, 0.0018253298333244553, 0.001877726600044601, 0.0018550545999460155]",,0,442916864,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::symbolic_guarded::r0::l64::b128,nested_next_control,repair_control,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,1301,0,64,128,False,2,7,6,success,0.00709472783334301,0.007432371366909744,5.542756119799227e-05,8.660556437186292e-07,18041.565935544404,1154660.2198748419,128,8192,128,8192,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 128}","[0.007139259166554742, 0.007515544166987335, 0.00709472783334301, 0.00706928249989384, 0.007238301500062032, 0.007081423500494566, 0.007058018166693121]",,0,442916864,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::symbolic_guarded::r1::l64::b1,nested_next_control,repair_control,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,2411,1,64,1,False,2,7,918,success,5.994249237467959e-05,6.341780076453131e-05,5.994249237467959e-05,9.366014433543686e-07,16682.656332495306,1067690.0052796996,1,64,1,64,1.0,[2],"{""uniform_bernoulli_p0.5"": 1}","[6.389916448975398e-05, 6.229461873901175e-05, 5.85717363822632e-05, 5.975565141844786e-05, 5.994249237467959e-05, 5.8347559911602186e-05, 5.999539433676046e-05]",,0,442773504,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::symbolic_guarded::r1::l64::b32,nested_next_control,repair_control,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,2411,1,64,32,False,2,7,28,success,0.0018785267142707848,0.0019670045214037857,5.8703959820962026e-05,9.172493722025316e-07,17034.625995415725,1090216.0637066064,32,2048,32,2048,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 32}","[0.0019759286428130247, 0.0018772353929047572, 0.001852941642807439, 0.0018809978929701693, 0.0019461815714488953, 0.0018513170714088898, 0.0018785267142707848]",,0,442773504,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::symbolic_guarded::r1::l64::b128,nested_next_control,repair_control,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,2411,1,64,128,False,2,7,6,success,0.007357189166214084,0.0074100250503155015,5.747804036104753e-05,8.980943806413677e-07,17397.948742137232,1113468.7194967829,128,8192,128,8192,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 128}","[0.007393854000232143, 0.007416955500351226, 0.007306840167075279, 0.007357189166214084, 0.007232372333722499, 0.007253057666578873, 0.0073914598336462705]",,0,442773504,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::symbolic_guarded::r2::l64::b1,nested_next_control,repair_control,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,3527,2,64,1,False,2,7,692,success,5.7466236994829904e-05,6.04025244231607e-05,5.7466236994829904e-05,8.979099530442173e-07,17401.52222060351,1113697.4221186247,1,64,1,64,1.0,[2],"{""uniform_bernoulli_p0.5"": 1}","[5.765828034445856e-05, 5.7466236994829904e-05, 5.7054365605694265e-05, 5.728489884470268e-05, 5.7094643062224204e-05, 6.127904768981211e-05, 5.835730346764076e-05]",,0,442707968,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::symbolic_guarded::r2::l64::b32,nested_next_control,repair_control,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,3527,2,64,32,False,2,7,32,success,0.0018340826562734946,0.001882023646817288,5.731508300854671e-05,8.955481720085423e-07,17447.414319383992,1116634.5164405755,32,2048,32,2048,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 32}","[0.0018340826562734946, 0.0018178645624402634, 0.0018087949687242144, 0.0018877912499419836, 0.0018685659061929982, 0.0018447284062403924, 0.0018163480000339405]",,0,442707968,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::symbolic_guarded::r2::l64::b128,nested_next_control,repair_control,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,3527,2,64,128,False,2,7,8,success,0.007053502375129028,0.00717677527509295,5.510548730569553e-05,8.610232391514927e-07,18147.013099667172,1161408.838378699,128,8192,128,8192,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 128}","[0.007053502375129028, 0.007069487499848037, 0.0070208193751568615, 0.00701369012494979, 0.00699912875006703, 0.007195715625130106, 0.007132581125006254]",,0,442707968,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::symbolic_guarded::r3::l64::b1,nested_next_control,repair_control,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,4637,3,64,1,False,2,7,834,success,6.0192742204554356e-05,6.162911139124176e-05,6.0192742204554356e-05,9.405115969461618e-07,16613.298603371106,1063251.1106157508,1,64,1,64,1.0,[2],"{""uniform_bernoulli_p0.5"": 1}","[6.0192742204554356e-05, 6.164755995342216e-05, 5.85586450825394e-05, 6.158606474615417e-05, 5.9515209829814984e-05, 6.0177810552387054e-05, 6.054296522470788e-05]",,0,442949632,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::symbolic_guarded::r3::l64::b32,nested_next_control,repair_control,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,4637,3,64,32,False,2,7,16,success,0.0019041496875615849,0.0020746676310864133,5.950467773629953e-05,9.297605896296801e-07,16805.40149182208,1075545.695476613,32,2048,32,2048,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 32}","[0.0021269044373184443, 0.0019041496875615849, 0.0018801838125455106, 0.0018685171248762344, 0.0018838503124243289, 0.0019527817498783406, 0.0019092450625066704]",,0,442949632,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::symbolic_guarded::r3::l64::b128,nested_next_control,repair_control,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,4637,3,64,128,False,2,7,8,success,0.007682695500079717,0.00826606710006672,6.002105859437279e-05,9.378290405370748e-07,16660.819109474254,1066292.4230063523,128,8192,128,8192,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 128}","[0.007572339375201409, 0.008315142375067808, 0.008151558125064184, 0.007624110499818926, 0.00781634175018553, 0.0076768683748014155, 0.007682695500079717]",,0,442949632,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::symbolic_guarded::r4::l64::b1,nested_next_control,repair_control,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,5741,4,64,1,False,2,7,916,success,5.975384497840296e-05,6.300619115671902e-05,5.975384497840296e-05,9.336538277875462e-07,16735.32473703464,1071060.783170217,1,64,1,64,1.0,[2],"{""uniform_bernoulli_p0.5"": 1}","[6.318703711707211e-05, 6.0970256550900445e-05, 5.882909388428068e-05, 6.258421724922848e-05, 5.944430786138579e-05, 5.789797379734151e-05, 5.975384497840296e-05]",,0,443035648,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::symbolic_guarded::r4::l64::b32,nested_next_control,repair_control,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,5741,4,64,32,False,2,7,32,success,0.0018352101561731615,0.0018949157406041195,5.73503173804113e-05,8.960987090689265e-07,17436.69513399349,1115948.4885755833,32,2048,32,2048,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 32}","[0.0018938626561748606, 0.0018530123750224448, 0.0018103874687085408, 0.0018099765937904522, 0.0018953670625023733, 0.001817204906274128, 0.0018352101561731615]",,0,443035648,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::symbolic_guarded::r4::l64::b128,nested_next_control,repair_control,symbolic_guarded,SymbolicDFAMonitor,symbolic_dfa,canonical_dfa,guarded_edges,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,5741,4,64,128,False,2,7,6,success,0.007307921499887016,0.007773560499845188,5.709313671786731e-05,8.920802612166767e-07,17515.24014071292,1120975.3690056268,128,8192,128,8192,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 128}","[0.007365416500154727, 0.007064840833360601, 0.007307921499887016, 0.00746951783306334, 0.007903864499894553, 0.007104351333206675, 0.007079283166604]",,0,443035648,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::rulerunner_original_flat::r0::l64::b1,nested_next_control,repair_control,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,1301,0,64,1,False,2,7,6,success,0.00835170150033567,0.009028812216699104,0.00835170150033567,0.00013049533594274484,119.73608012209347,7663.109127813982,1,64,1,64,1.0,[2],"{""uniform_bernoulli_p0.5"": 1}","[0.00835170150033567, 0.008484463166799591, 0.007636725000338629, 0.007721770166729887, 0.007698030833732143, 0.008397396833364231, 0.009262104666656038]",2448,5222400,707543040,,,[],
rq4.v1,16cd3445-7fa4-4c7d-bf2a-a1283d6c01eb,capacity_core_native::nested_next_control::rulerunner_original_flat::r0::l64::b32,nested_next_control,repair_control,rulerunner_original_flat,RuleRunnerMonitor,rulerunner,original,flat_cilp,cpu,cpu,capacity,core_native,predecoded native Observation mappings -> public monitor API; backend-owned tensorization and device transfer remain included,uniform_bernoulli_p0.5,1301,0,64,32,False,2,7,6,success,0.009758525999738291,0.010139975999906407,0.0003049539374918216,4.764905273309712e-06,3279.183762061831,209867.7607719572,32,2048,32,2048,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","{""uniform_bernoulli_p0.5"": 32}","[0.009923253666784149, 0.009200475167138697, 0.009472143499806407, 0.010232856999815946, 0.009848954166348753, 0.009059633833506572, 0.009758525999738291]",2448,5222400,707543040,,,[],
