schema_version,run_id,cell_id,panel,formula_id,formula_family,parameters_json,tree_shape,monitor_id,monitor_name,backend,requested_device,effective_device,trace_seed,repetition,trace_length,batch_size,warmup_iterations,inner_iterations,status,duration_s_per_batch,duration_s_per_trace,duration_s_per_cell,throughput_traces_s,estimated_scan_stack_bytes,warnings_json,failure_reason
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_threshold_n4::deepdfa_factored::r4::l32::b64,guard_complexity,guard_threshold_n4,guard_complexity,"{""guard_kind"": ""threshold"", ""n_atoms"": 4}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,5623,4,32,64,2,14,success,0.0035903736427696587,5.609958816827592e-05,1.7531121302586224e-06,17825.44280005064,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n4::deepdfa_dense::r0::l32::b64,guard_complexity,guard_parity_n4,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 4}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,32,64,2,34,success,0.0028289562647200108,4.420244163625017e-05,1.3813263011328178e-06,22623.184669959628,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n4::deepdfa_dense::r1::l32::b64,guard_complexity,guard_parity_n4,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 4}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,32,64,2,18,success,0.003016229055598766,4.712857899373072e-05,1.472768093554085e-06,21218.54767004592,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n4::deepdfa_dense::r2::l32::b64,guard_complexity,guard_parity_n4,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 4}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,32,64,2,17,success,0.00299418888243963,4.678420128811922e-05,1.4620062902537256e-06,21374.73703658052,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n4::deepdfa_dense::r3::l32::b64,guard_complexity,guard_parity_n4,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 4}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,32,64,2,30,success,0.0030339073333986257,4.740480208435353e-05,1.4814000651360477e-06,21094.90929253475,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n4::deepdfa_dense::r4::l32::b64,guard_complexity,guard_parity_n4,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 4}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,32,64,2,18,success,0.002887910000127805,4.512359375199695e-05,1.4101123047499047e-06,22161.355442921584,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n4::deepdfa_factored::r0::l32::b64,guard_complexity,guard_parity_n4,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 4}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,1201,0,32,64,2,24,success,0.003754539791619512,5.8664684244054875e-05,1.8332713826267148e-06,17046.030552893342,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n4::deepdfa_factored::r1::l32::b64,guard_complexity,guard_parity_n4,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 4}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,2309,1,32,64,2,22,success,0.004038378181741626,6.30996590897129e-05,1.971864346553528e-06,15847.946160505158,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n4::deepdfa_factored::r2::l32::b64,guard_complexity,guard_parity_n4,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 4}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,3413,2,32,64,2,13,success,0.003969543000074247,6.202410937616011e-05,1.9382534180050034e-06,16122.762745939,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n4::deepdfa_factored::r3::l32::b64,guard_complexity,guard_parity_n4,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 4}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,4517,3,32,64,2,26,success,0.003806446115329611,5.9475720552025173e-05,1.8586162672507867e-06,16813.583605519674,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n4::deepdfa_factored::r4::l32::b64,guard_complexity,guard_parity_n4,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 4}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,5623,4,32,64,2,26,success,0.003871963730769214,6.049943329326897e-05,1.8906072904146554e-06,16529.080448614015,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_read_once_n5::deepdfa_dense::r0::l32::b64,guard_complexity,guard_read_once_n5,guard_complexity,"{""guard_kind"": ""read_once"", ""n_atoms"": 5}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,32,64,2,20,success,0.004791755949918297,7.487118671747339e-05,2.3397245849210433e-06,13356.272871345054,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_read_once_n5::deepdfa_dense::r1::l32::b64,guard_complexity,guard_read_once_n5,guard_complexity,"{""guard_kind"": ""read_once"", ""n_atoms"": 5}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,32,64,2,11,success,0.0047782792726965536,7.466061363588365e-05,2.333144176121364e-06,13393.942954674249,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_read_once_n5::deepdfa_dense::r2::l32::b64,guard_complexity,guard_read_once_n5,guard_complexity,"{""guard_kind"": ""read_once"", ""n_atoms"": 5}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,32,64,2,18,success,0.004863019777783645,7.598468402786946e-05,2.3745213758709206e-06,13160.546928552374,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_read_once_n5::deepdfa_dense::r3::l32::b64,guard_complexity,guard_read_once_n5,guard_complexity,"{""guard_kind"": ""read_once"", ""n_atoms"": 5}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,32,64,2,20,success,0.004671289500038256,7.298889843809775e-05,2.2809030761905547e-06,13700.713689330509,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_read_once_n5::deepdfa_dense::r4::l32::b64,guard_complexity,guard_read_once_n5,guard_complexity,"{""guard_kind"": ""read_once"", ""n_atoms"": 5}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,32,64,2,18,success,0.004986932500186312,7.792082031541112e-05,2.4350256348565976e-06,12833.540457507488,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_read_once_n5::deepdfa_factored::r0::l32::b64,guard_complexity,guard_read_once_n5,guard_complexity,"{""guard_kind"": ""read_once"", ""n_atoms"": 5}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,1201,0,32,64,2,18,success,0.005594720833364085,8.741751302131383e-05,2.7317972819160573e-06,11439.355404176089,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_read_once_n5::deepdfa_factored::r1::l32::b64,guard_complexity,guard_read_once_n5,guard_complexity,"{""guard_kind"": ""read_once"", ""n_atoms"": 5}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,2309,1,32,64,2,9,success,0.0056026013335213065,8.754064583627041e-05,2.7356451823834504e-06,11423.265049589952,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_read_once_n5::deepdfa_factored::r2::l32::b64,guard_complexity,guard_read_once_n5,guard_complexity,"{""guard_kind"": ""read_once"", ""n_atoms"": 5}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,3413,2,32,64,2,9,success,0.005745172777500961,8.976832464845252e-05,2.805260145264141e-06,11139.78682253639,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_read_once_n5::deepdfa_factored::r3::l32::b64,guard_complexity,guard_read_once_n5,guard_complexity,"{""guard_kind"": ""read_once"", ""n_atoms"": 5}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,4517,3,32,64,2,9,success,0.005576243111136137,8.712879861150213e-05,2.7227749566094417e-06,11477.26143291487,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_read_once_n5::deepdfa_factored::r4::l32::b64,guard_complexity,guard_read_once_n5,guard_complexity,"{""guard_kind"": ""read_once"", ""n_atoms"": 5}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,5623,4,32,64,2,16,success,0.005838386000050377,9.122478125078715e-05,2.8507744140870983e-06,10961.933657597796,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_threshold_n5::deepdfa_dense::r0::l32::b64,guard_complexity,guard_threshold_n5,guard_complexity,"{""guard_kind"": ""threshold"", ""n_atoms"": 5}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,32,64,2,17,success,0.0030128116471614167,4.7075181986897136e-05,1.4710994370905355e-06,21242.61570095128,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_threshold_n5::deepdfa_dense::r1::l32::b64,guard_complexity,guard_threshold_n5,guard_complexity,"{""guard_kind"": ""threshold"", ""n_atoms"": 5}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,32,64,2,17,success,0.0030646202353904408,4.788469117797564e-05,1.4963965993117386e-06,20883.501081446793,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_threshold_n5::deepdfa_dense::r2::l32::b64,guard_complexity,guard_threshold_n5,guard_complexity,"{""guard_kind"": ""threshold"", ""n_atoms"": 5}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,32,64,2,17,success,0.002987912352931316,4.668613051455181e-05,1.458941578579744e-06,21419.63767351217,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_threshold_n5::deepdfa_dense::r3::l32::b64,guard_complexity,guard_threshold_n5,guard_complexity,"{""guard_kind"": ""threshold"", ""n_atoms"": 5}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,32,64,2,17,success,0.0029985740586519517,4.6852719666436746e-05,1.4641474895761483e-06,21343.478182683953,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_threshold_n5::deepdfa_dense::r4::l32::b64,guard_complexity,guard_threshold_n5,guard_complexity,"{""guard_kind"": ""threshold"", ""n_atoms"": 5}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,32,64,2,17,success,0.0030007278236392747,4.688637224436367e-05,1.4651991326363646e-06,21328.158953910377,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_threshold_n5::deepdfa_factored::r0::l32::b64,guard_complexity,guard_threshold_n5,guard_complexity,"{""guard_kind"": ""threshold"", ""n_atoms"": 5}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,1201,0,32,64,2,12,success,0.004172086416474485,6.518885025741383e-05,2.0371515705441823e-06,15340.046588508001,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_threshold_n5::deepdfa_factored::r1::l32::b64,guard_complexity,guard_threshold_n5,guard_complexity,"{""guard_kind"": ""threshold"", ""n_atoms"": 5}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,2309,1,32,64,2,20,success,0.004083604749939696,6.380632421780774e-05,1.993947631806492e-06,15672.42765131594,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_threshold_n5::deepdfa_factored::r2::l32::b64,guard_complexity,guard_threshold_n5,guard_complexity,"{""guard_kind"": ""threshold"", ""n_atoms"": 5}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,3413,2,32,64,2,12,success,0.004174350416481805,6.52242252575282e-05,2.0382570392977564e-06,15331.726763355915,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_threshold_n5::deepdfa_factored::r3::l32::b64,guard_complexity,guard_threshold_n5,guard_complexity,"{""guard_kind"": ""threshold"", ""n_atoms"": 5}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,4517,3,32,64,2,24,success,0.004003238374934881,6.255059960835752e-05,1.9547062377611724e-06,15987.056978849296,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_threshold_n5::deepdfa_factored::r4::l32::b64,guard_complexity,guard_threshold_n5,guard_complexity,"{""guard_kind"": ""threshold"", ""n_atoms"": 5}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,5623,4,32,64,2,13,success,0.003987736538524937,6.230838341445214e-05,1.9471369817016293e-06,16049.204700888688,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n5::deepdfa_dense::r0::l32::b64,guard_complexity,guard_parity_n5,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 5}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,32,64,2,30,success,0.0030143452332898352,4.7099144270153676e-05,1.4718482584423024e-06,21231.808252484356,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n5::deepdfa_dense::r1::l32::b64,guard_complexity,guard_parity_n5,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 5}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,32,64,2,30,success,0.0029726665000149905,4.6447914062734226e-05,1.4514973144604446e-06,21529.492124218195,,[],
